city,date,pm25,temp_max,temp_min,temp_mean,electricity_mwh
California,2024-11-09,21.666666666666668,25.2,10.1,16.0,654045.0
California,2024-11-10,35.52916666666667,24.7,10.8,16.0,630941.0
California,2024-11-11,35.06666666666667,18.6,9.3,13.6,698742.0
California,2024-11-12,8.495833333333334,21.8,11.3,15.1,699941.0
California,2024-11-13,7.675,25.7,8.9,16.3,713346.0
California,2024-11-14,16.158333333333335,23.5,10.2,15.5,700736.0
California,2024-11-15,7.425,17.5,11.2,14.0,705958.0
California,2024-11-16,7.795833333333333,19.5,6.6,13.0,659186.0
California,2024-11-17,21.995454545454546,19.9,5.8,12.6,621772.0
California,2024-11-18,9.970833333333333,19.0,8.2,13.2,708620.0
California,2024-11-19,17.662499999999998,20.8,7.3,13.5,731408.0
California,2024-11-20,12.133333333333333,23.1,7.4,14.1,741781.0
California,2024-11-21,23.272727272727273,24.9,8.9,15.0,729347.0
California,2024-11-22,22.145833333333332,22.6,7.8,13.7,724548.0
California,2024-11-23,12.795833333333334,14.3,8.1,11.8,674080.0
California,2024-11-24,8.391666666666667,17.9,10.7,14.0,650106.0
California,2024-11-25,12.995833333333332,20.2,9.3,14.3,721075.0
California,2024-11-26,18.158333333333335,18.0,12.5,15.4,725128.0
California,2024-11-27,7.070833333333334,21.0,13.9,16.4,704088.0
California,2024-11-28,10.704166666666666,23.3,10.4,15.8,655813.0
California,2024-11-29,12.458333333333334,23.9,9.5,15.6,661209.0
California,2024-11-30,8.754166666666666,25.6,8.6,16.3,666302.0
California,2024-12-01,19.875,23.5,11.3,16.1,651959.0
California,2024-12-02,22.479166666666668,22.1,8.9,14.5,700076.0
California,2024-12-03,20.341666666666665,21.2,10.0,14.2,713961.0
California,2024-12-04,19.908333333333335,19.3,10.7,13.6,714802.0
California,2024-12-05,33.141666666666666,20.9,7.6,12.8,718612.0
California,2024-12-06,35.4,23.5,6.1,13.7,716477.0
California,2024-12-07,27.925,26.6,7.6,16.0,684847.0
California,2024-12-08,35.27916666666667,21.5,9.8,14.3,666460.0
California,2024-12-09,16.650000000000002,16.7,11.7,14.2,727340.0
California,2024-12-10,30.40416666666667,23.9,8.3,15.1,742317.0
California,2024-12-11,11.525,23.3,11.7,15.9,756450.0
California,2024-12-12,20.258333333333333,16.7,8.3,12.4,765636.0
California,2024-12-13,11.012500000000001,17.2,10.0,13.4,760271.0
California,2024-12-14,24.573913043478264,18.5,7.4,12.5,702329.0
California,2024-12-15,14.875,19.3,5.6,11.4,689597.0
California,2024-12-16,23.933333333333334,21.2,7.2,12.4,762664.0
California,2024-12-17,14.012500000000001,22.9,7.9,14.2,756080.0
California,2024-12-18,22.90909090909091,26.7,10.5,17.2,756710.0
California,2024-12-19,16.229166666666668,26.3,9.3,16.4,737329.0
California,2024-12-20,16.929166666666667,21.9,9.4,13.3,725561.0
California,2024-12-21,21.204166666666666,20.1,6.9,12.1,687454.0
California,2024-12-22,24.837500000000002,20.6,9.0,13.7,657765.0
California,2024-12-23,19.95,19.8,9.6,13.5,701140.0
California,2024-12-24,42.82083333333333,17.9,10.8,13.5,681261.0
California,2024-12-25,31.7375,18.3,10.1,13.4,649126.0
California,2024-12-26,20.875,18.9,7.6,12.5,700203.0
California,2024-12-27,12.679166666666667,16.7,8.9,11.9,707810.0
California,2024-12-28,14.879166666666668,17.2,9.2,12.0,670408.0
California,2024-12-29,25.020833333333332,17.4,7.7,11.6,665700.0
California,2024-12-30,26.304166666666664,19.2,8.1,12.0,691438.0
California,2024-12-31,24.2,18.5,6.3,11.4,689412.0
California,2025-01-01,58.86521739130435,20.3,6.1,12.3,652876.0
California,2025-01-02,38.19166666666667,25.4,7.5,14.6,696723.0
California,2025-01-03,22.233333333333334,18.4,9.3,13.2,710842.0
California,2025-01-04,23.175,17.6,7.9,12.1,680600.0
California,2025-01-05,24.875,24.2,6.8,14.2,658850.0
California,2025-01-06,24.458333333333332,22.6,8.4,14.7,698250.0
California,2025-01-07,8.804166666666667,22.1,9.0,15.6,703530.0
California,2025-01-08,36.458333333333336,22.0,11.1,16.4,679506.0
California,2025-01-09,53.4,23.2,7.0,13.7,689641.0
California,2025-01-10,53.60833333333333,20.8,6.2,12.9,685657.0
California,2025-01-11,23.96666666666667,20.6,8.7,13.3,659101.0
California,2025-01-12,33.641666666666666,20.6,6.1,12.2,633870.0
California,2025-01-13,15.7875,19.3,4.2,11.1,699476.0
California,2025-01-14,10.891666666666666,19.5,4.0,11.0,721008.0
California,2025-01-15,14.545833333333334,21.8,4.3,12.4,711198.0
California,2025-01-16,11.943478260869565,20.3,3.9,11.5,709091.0
California,2025-01-17,13.1875,16.5,7.0,11.2,721527.0
California,2025-01-18,14.625,17.4,6.4,11.2,664896.0
California,2025-01-19,32.449999999999996,16.0,5.4,10.3,659533.0
California,2025-01-20,17.954166666666666,21.4,5.5,12.6,668615.0
California,2025-01-21,11.020833333333334,20.7,3.7,11.8,695921.0
California,2025-01-22,8.670833333333333,24.5,6.2,14.2,696835.0
California,2025-01-23,23.579166666666666,24.9,6.5,15.0,699645.0
California,2025-01-24,6.604166666666667,23.3,6.9,13.9,703739.0
California,2025-01-25,16.724999999999998,16.2,9.7,12.2,662245.0
California,2025-01-26,5.6375,12.4,7.7,9.5,657833.0
California,2025-01-27,5.4125000000000005,13.3,4.1,8.8,712172.0
California,2025-01-28,12.295833333333334,14.9,4.3,9.3,722065.0
California,2025-01-29,10.924999999999999,14.8,5.1,9.9,721536.0
California,2025-01-30,15.620833333333332,14.1,6.2,9.8,739991.0
California,2025-01-31,15.379166666666668,16.0,3.8,9.6,753716.0
California,2025-02-01,20.5125,19.5,6.9,12.1,682487.0
California,2025-02-02,17.495833333333334,22.5,9.5,14.3,646515.0
California,2025-02-03,20.175,17.9,9.1,12.8,686881.0
California,2025-02-04,6.929166666666667,18.1,7.7,13.1,724688.0
California,2025-02-05,2.4375,16.1,11.8,13.5,714172.0
California,2025-02-06,2.4125,17.8,13.1,14.8,749838.0
California,2025-02-07,-0.020833333333333332,15.7,10.1,13.7,708362.0
California,2025-02-08,6.8999999999999995,16.7,7.3,11.5,653560.0
California,2025-02-09,17.291666666666668,19.8,6.4,12.1,629944.0
California,2025-02-10,11.854166666666666,16.5,7.3,11.2,690530.0
California,2025-02-11,5.788888888888889,15.3,6.4,10.6,727824.0
California,2025-02-12,5.773913043478261,12.8,8.9,11.0,756697.0
California,2025-02-13,1.1958333333333333,14.9,11.3,13.3,753701.0
California,2025-02-14,2.129166666666667,15.9,10.0,13.0,705501.0
California,2025-02-15,9.379166666666666,18.3,6.8,11.8,651764.0
California,2025-02-16,16.62727272727273,20.6,7.9,13.3,627844.0
California,2025-02-17,14.779166666666667,19.5,8.5,12.9,662097.0
California,2025-02-18,8.6,18.1,9.5,12.3,675171.0
California,2025-02-19,15.808333333333332,21.1,7.2,12.8,679858.0
California,2025-02-20,13.895833333333334,22.4,8.1,13.7,672763.0
California,2025-02-21,13.908695652173913,23.1,7.1,14.2,664207.0
California,2025-02-22,15.258333333333333,24.9,7.7,15.1,616516.0
California,2025-02-23,25.125,25.7,9.2,16.0,611575.0
California,2025-02-24,24.03333333333333,23.5,11.5,16.1,672996.0
California,2025-02-25,9.116666666666665,23.3,9.7,15.2,672786.0
California,2025-02-26,12.275,25.2,8.8,16.1,656567.0
California,2025-02-27,17.4375,26.2,10.8,17.4,675396.0
California,2025-02-28,11.345833333333333,22.7,10.1,15.7,652911.0
California,2025-03-01,4.170833333333333,18.2,9.9,13.5,614659.0
California,2025-03-02,8.033333333333333,16.3,10.1,12.8,618827.0
California,2025-03-03,3.25,18.6,6.6,12.5,664170.0
California,2025-03-04,6.291666666666667,20.4,8.8,13.4,688175.0
California,2025-03-05,8.170833333333333,14.6,9.3,11.8,709307.0
California,2025-03-06,3.329166666666667,12.3,7.0,9.3,712814.0
California,2025-03-07,4.747826086956522,16.5,3.9,10.1,676068.0
California,2025-03-08,2.745833333333333,18.3,4.3,10.9,614801.0
California,2025-03-09,2.3833333333333333,22.3,6.6,13.2,568384.0
California,2025-03-10,2.275,21.8,6.8,13.6,659503.0
California,2025-03-11,3.6652173913043478,15.9,10.7,12.8,672186.0
California,2025-03-12,4.395833333333333,17.1,9.8,13.2,702224.0
California,2025-03-13,2.9250000000000003,12.9,7.4,11.1,699320.0
California,2025-03-14,5.154166666666667,11.1,8.9,10.0,736882.0
California,2025-03-15,9.583333333333334,16.7,7.2,12.2,643287.0
California,2025-03-16,13.225,18.3,8.9,13.4,619748.0
California,2025-03-17,12.354166666666666,17.2,11.7,13.5,679410.0
California,2025-03-18,5.539130434782608,18.9,9.4,13.9,664368.0
California,2025-03-19,7.621739130434783,24.4,10.6,16.5,674122.0
California,2025-03-20,12.0875,20.6,10.6,15.0,656900.0
California,2025-03-21,12.220833333333333,21.1,10.6,15.6,653420.0
California,2025-03-22,9.841666666666667,24.1,11.3,16.5,609667.0
California,2025-03-23,14.979166666666666,24.1,11.1,16.6,581442.0
California,2025-03-24,16.1875,30.2,12.0,18.5,660887.0
California,2025-03-25,13.141666666666666,25.7,11.6,16.3,669376.0
California,2025-03-26,9.7,19.2,12.1,14.8,686904.0
California,2025-03-27,3.891666666666667,20.3,10.1,14.5,662796.0
California,2025-03-28,6.05,21.4,12.2,15.8,663234.0
California,2025-03-29,7.816666666666666,20.3,11.3,15.1,604434.0
California,2025-03-30,6.641666666666667,17.5,11.3,14.1,617387.0
California,2025-03-31,3.454166666666667,19.5,12.4,15.0,678611.0
California,2025-04-01,5.4624999999999995,18.4,9.6,13.5,687872.0
California,2025-04-02,5.304166666666666,18.2,7.5,13.0,673449.0
California,2025-04-03,8.686363636363636,20.4,8.4,13.3,662677.0
California,2025-04-04,10.508333333333335,22.2,7.8,14.9,665048.0
California,2025-04-05,8.8125,27.4,8.4,18.0,613033.0
California,2025-04-06,11.112499999999999,28.4,11.2,18.6,601199.0
California,2025-04-07,9.004166666666666,26.7,11.2,17.8,665299.0
California,2025-04-08,10.033333333333333,25.6,11.6,18.3,672917.0
California,2025-04-09,15.083333333333334,27.9,12.7,19.1,693094.0
California,2025-04-10,14.633333333333333,28.1,12.3,18.8,696261.0
California,2025-04-11,11.275,29.3,12.4,19.5,716478.0
California,2025-04-12,11.058333333333332,24.4,12.1,17.2,649961.0
California,2025-04-13,15.970833333333333,23.1,13.1,16.8,619388.0
California,2025-04-14,14.808333333333332,21.2,11.9,15.1,676842.0
California,2025-04-15,11.5375,19.8,10.6,14.7,699893.0
California,2025-04-16,8.1625,19.3,11.3,15.1,696595.0
California,2025-04-17,5.691666666666666,18.1,11.6,14.4,702337.0
California,2025-04-18,5.716666666666668,18.8,11.1,14.1,677877.0
California,2025-04-19,10.016666666666667,21.9,9.6,15.5,615606.0
California,2025-04-20,11.129166666666668,24.0,10.6,16.5,591533.0
California,2025-04-21,12.054166666666667,22.6,10.7,15.7,660647.0
California,2025-04-22,11.566666666666668,20.7,12.1,15.5,670580.0
California,2025-04-23,9.491666666666667,20.9,13.0,15.6,683426.0
California,2025-04-24,8.754166666666666,20.7,12.6,15.5,681537.0
California,2025-04-25,8.0625,18.0,12.1,14.4,686423.0
California,2025-04-26,3.2458333333333336,15.7,10.5,12.7,644643.0
California,2025-04-27,5.120833333333334,16.6,8.3,12.8,629685.0
California,2025-04-28,5.8625,21.4,10.9,15.4,658612.0
California,2025-04-29,8.991666666666667,24.3,10.6,16.5,675339.0
California,2025-04-30,9.404166666666667,23.2,13.3,16.3,690331.0
California,2025-05-01,7.925,22.0,12.3,16.2,692582.0
California,2025-05-02,8.924999999999999,21.9,13.1,16.7,693166.0
California,2025-05-03,6.529166666666666,22.2,13.8,16.6,654054.0
California,2025-05-04,8.208333333333334,19.8,12.8,15.8,615246.0
California,2025-05-05,8.541666666666666,22.1,14.0,17.1,687232.0
California,2025-05-06,8.942105263157895,20.3,14.4,16.7,701953.0
California,2025-05-07,9.404347826086957,22.8,12.5,17.5,690352.0
California,2025-05-08,11.670833333333334,26.4,12.6,19.1,713145.0
California,2025-05-09,12.345454545454546,33.0,14.2,23.9,780275.0
California,2025-05-10,12.5375,36.9,17.4,26.1,776024.0
California,2025-05-11,17.279166666666665,32.0,17.0,23.9,707539.0
California,2025-05-12,12.7125,22.9,14.7,18.3,713113.0
California,2025-05-13,6.154166666666666,22.7,12.9,17.3,693967.0
California,2025-05-14,8.299999999999999,22.9,12.0,17.4,692594.0
California,2025-05-15,11.487499999999999,24.5,12.5,17.9,712913.0
California,2025-05-16,12.137500000000001,23.0,14.3,17.4,724398.0
California,2025-05-17,10.25,19.1,13.7,16.2,664131.0
California,2025-05-18,6.3374999999999995,23.2,12.6,17.4,626123.0
California,2025-05-19,10.408333333333333,26.5,12.7,19.3,722748.0
California,2025-05-20,13.841666666666667,30.2,14.4,22.2,778873.0
California,2025-05-21,13.9375,31.1,15.6,22.6,794776.0
California,2025-05-22,13.366666666666667,28.8,15.0,21.6,779017.0
California,2025-05-23,13.9,25.5,15.0,19.5,736464.0
California,2025-05-24,11.154166666666667,23.5,15.6,18.6,676610.0
California,2025-05-25,9.950000000000001,23.0,15.1,18.3,641799.0
California,2025-05-26,12.154166666666667,24.1,15.4,18.6,659144.0
California,2025-05-27,8.945833333333335,25.7,14.6,19.0,720223.0
California,2025-05-28,10.470833333333333,22.9,15.2,18.1,750624.0
California,2025-05-29,8.816666666666666,24.8,15.4,19.6,763699.0
California,2025-05-30,9.35,32.7,15.8,22.1,849571.0
California,2025-05-31,15.033333333333333,28.2,15.8,21.4,855055.0
California,2025-06-01,14.424999999999999,27.5,16.7,20.4,781063.0
California,2025-06-02,6.2875000000000005,24.8,15.8,19.2,783788.0
California,2025-06-03,7.679166666666667,23.2,16.0,18.4,785469.0
California,2025-06-04,6.95,21.3,15.0,17.4,794341.0
California,2025-06-05,6.708333333333333,21.7,15.8,17.9,789473.0
California,2025-06-06,7.1375,23.0,15.0,18.3,787660.0
California,2025-06-07,8.570833333333333,23.0,15.2,18.5,740011.0
California,2025-06-08,8.445833333333335,24.1,14.4,18.2,719498.0
California,2025-06-09,10.483333333333333,24.8,15.3,19.0,790279.0
California,2025-06-10,11.141666666666666,26.2,15.7,19.6,806411.0
California,2025-06-11,13.729166666666666,26.6,15.3,19.8,799035.0
California,2025-06-12,8.795833333333333,26.6,15.9,20.4,791266.0
California,2025-06-13,11.254166666666668,25.9,15.9,20.3,783267.0
California,2025-06-14,12.579166666666666,28.3,16.0,20.8,744161.0
California,2025-06-15,13.725,31.5,15.9,22.6,751903.0
California,2025-06-16,16.0125,30.7,15.9,23.0,832224.0
California,2025-06-17,16.621052631578948,30.8,16.2,23.9,865262.0
California,2025-06-18,18.02,29.9,17.2,23.2,886201.0
California,2025-06-19,12.129166666666668,28.0,17.6,21.2,831275.0
California,2025-06-20,12.820833333333333,26.0,16.3,20.3,773468.0
California,2025-06-21,13.5,25.6,16.6,20.2,697066.0
California,2025-06-22,12.758333333333333,26.3,14.6,20.4,680449.0
California,2025-06-23,12.508333333333333,25.7,16.2,20.2,770347.0
California,2025-06-24,13.369565217391305,24.3,15.9,19.1,776172.0
California,2025-06-25,10.8125,26.1,16.2,20.0,797961.0
California,2025-06-26,10.23913043478261,26.6,16.7,20.2,822992.0
California,2025-06-27,13.220833333333333,28.6,15.1,20.8,853254.0
California,2025-06-28,13.174999999999999,28.9,14.9,20.9,839572.0
California,2025-06-29,11.637500000000001,27.5,15.2,20.5,818576.0
California,2025-06-30,7.420833333333333,27.0,15.4,20.3,872129.0
California,2025-07-01,8.65,25.6,15.1,19.8,862459.0
California,2025-07-02,10.579166666666667,25.5,15.4,19.7,859901.0
California,2025-07-03,5.870833333333334,27.2,16.3,20.7,840603.0
California,2025-07-04,9.174999999999999,27.9,17.3,21.3,776414.0
California,2025-07-05,81.42916666666666,30.3,15.7,22.0,758989.0
California,2025-07-06,14.225,29.3,15.4,21.4,764121.0
California,2025-07-07,14.541666666666666,27.1,15.7,20.5,838637.0
California,2025-07-08,7.995833333333334,28.0,15.1,21.4,860834.0
California,2025-07-09,8.208333333333334,31.4,16.9,23.1,888512.0
California,2025-07-10,10.791666666666666,32.3,16.5,23.5,933732.0
California,2025-07-11,10.183333333333334,29.3,16.8,22.2,928942.0
California,2025-07-12,11.066666666666668,27.9,17.2,21.3,844619.0
California,2025-07-13,12.191666666666668,25.8,16.9,20.3,801364.0
California,2025-07-14,8.741666666666667,26.1,16.9,20.2,887777.0
California,2025-07-15,5.583333333333333,26.5,16.1,20.3,879564.0
California,2025-07-16,4.191666666666666,26.8,15.8,20.6,846828.0
California,2025-07-17,3.991304347826087,26.8,16.6,20.9,854018.0
California,2025-07-18,5.7749999999999995,26.2,17.0,21.1,861695.0
California,2025-07-19,6.429166666666667,26.7,18.0,21.5,818718.0
California,2025-07-20,7.945833333333333,26.4,18.8,21.3,783023.0
California,2025-07-21,7.125,26.6,18.5,21.4,814930.0
California,2025-07-22,4.516666666666667,25.3,18.6,21.0,814948.0
California,2025-07-23,6.431818181818182,25.6,17.0,20.7,813910.0
California,2025-07-24,4.445833333333334,27.2,15.4,20.6,826083.0
California,2025-07-25,3.8333333333333335,25.8,15.7,20.0,807704.0
California,2025-07-26,3.5375,24.4,15.0,19.8,744702.0
California,2025-07-27,5.1625000000000005,25.8,15.1,20.2,714243.0
California,2025-07-28,6.441666666666666,26.6,15.3,20.1,819327.0
California,2025-07-29,9.408333333333333,27.3,15.2,20.4,862084.0
California,2025-07-30,7.336363636363637,28.7,16.1,21.4,865802.0
California,2025-07-31,10.01304347826087,29.5,15.8,21.7,851700.0
California,2025-08-01,9.370833333333334,28.8,16.8,21.3,871103.0
California,2025-08-02,12.704166666666666,28.5,15.8,21.1,820537.0
California,2025-08-03,10.670833333333334,29.9,16.0,21.8,793920.0
California,2025-08-04,13.316666666666668,29.3,16.3,22.3,855545.0
California,2025-08-05,17.025000000000002,31.0,17.1,22.8,854619.0
California,2025-08-06,17.175,32.4,17.2,24.1,930984.0
California,2025-08-07,14.108333333333334,35.8,17.6,24.9,989897.0
California,2025-08-08,9.512500000000001,32.1,17.0,23.4,992979.0
California,2025-08-09,13.458333333333334,28.9,17.4,21.8,927433.0
California,2025-08-10,11.591666666666667,29.8,16.6,22.0,885735.0
California,2025-08-11,10.491666666666667,31.0,17.1,23.0,944301.0
California,2025-08-12,10.279166666666667,29.7,17.9,22.7,929667.0
California,2025-08-13,14.395833333333334,28.1,18.1,22.1,914328.0
California,2025-08-14,12.799999999999999,28.1,17.1,21.4,894309.0
California,2025-08-15,9.291666666666666,27.8,18.1,21.8,879070.0
California,2025-08-16,5.779166666666666,26.8,18.0,21.3,815164.0
California,2025-08-17,7.223529411764706,27.7,18.0,21.7,782366.0
California,2025-08-18,12.257142857142856,29.6,17.5,22.5,847758.0
California,2025-08-19,12.518181818181818,31.4,17.4,23.3,896500.0
California,2025-08-20,9.579166666666667,32.9,17.7,24.7,950460.0
California,2025-08-21,12.5625,35.8,19.4,26.5,1018967.0
California,2025-08-22,14.08695652173913,36.2,21.1,27.1,1040767.0
California,2025-08-23,,33.9,21.2,25.7,961208.0
California,2025-08-24,,32.8,21.5,25.4,928870.0
California,2025-08-25,12.2,30.8,20.2,24.4,981520.0
California,2025-08-26,9.873913043478261,28.9,19.7,23.1,954891.0
California,2025-08-27,11.1875,32.5,17.5,23.2,947790.0
California,2025-08-28,9.012500000000001,31.4,19.8,24.2,912943.0
California,2025-08-29,8.408333333333333,33.2,18.9,24.8,926817.0
California,2025-08-30,8.75,32.8,18.9,24.9,908457.0
California,2025-08-31,8.045833333333333,33.4,19.4,25.0,920563.0
California,2025-09-01,9.137500000000001,32.0,19.7,24.5,955381.0
California,2025-09-02,10.3125,31.8,19.6,25.4,1016073.0
California,2025-09-03,9.478260869565217,33.7,20.6,25.9,1019376.0
California,2025-09-04,8.563636363636364,31.2,19.3,24.3,986111.0
California,2025-09-05,11.612499999999999,30.3,17.4,22.8,922084.0
California,2025-09-06,9.275,30.3,16.8,22.7,853646.0
California,2025-09-07,8.770833333333334,32.5,17.9,24.3,841833.0
California,2025-09-08,6.270833333333333,29.9,18.5,23.0,897663.0
California,2025-09-09,4.404166666666667,28.6,17.8,22.0,868462.0
California,2025-09-10,6.058333333333334,27.1,19.3,22.0,845542.0
California,2025-09-11,3.6208333333333336,27.1,17.5,21.5,819880.0
California,2025-09-12,4.0625,28.0,17.7,21.6,823921.0
California,2025-09-13,6.541666666666667,27.4,19.0,21.8,776256.0
California,2025-09-14,10.714285714285714,29.1,18.0,21.9,760398.0
