location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
1504,"Belle Glade","pm25",4.5,"µg/m³","2025-12-15T04:00:00Z","2025-12-14T23:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.6,"µg/m³","2025-12-15T05:00:00Z","2025-12-15T00:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.4,"µg/m³","2025-12-15T06:00:00Z","2025-12-15T01:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.6,"µg/m³","2025-12-15T07:00:00Z","2025-12-15T02:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",7.8,"µg/m³","2025-12-15T08:00:00Z","2025-12-15T03:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.8,"µg/m³","2025-12-15T09:00:00Z","2025-12-15T04:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.4,"µg/m³","2025-12-15T10:00:00Z","2025-12-15T05:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6,"µg/m³","2025-12-15T11:00:00Z","2025-12-15T06:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",5.8,"µg/m³","2025-12-15T12:00:00Z","2025-12-15T07:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",5.7,"µg/m³","2025-12-15T13:00:00Z","2025-12-15T08:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.3,"µg/m³","2025-12-15T14:00:00Z","2025-12-15T09:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",10.1,"µg/m³","2025-12-15T15:00:00Z","2025-12-15T10:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.8,"µg/m³","2025-12-15T16:00:00Z","2025-12-15T11:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.7,"µg/m³","2025-12-15T17:00:00Z","2025-12-15T12:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.6,"µg/m³","2025-12-15T18:00:00Z","2025-12-15T13:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.4,"µg/m³","2025-12-15T19:00:00Z","2025-12-15T14:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.5,"µg/m³","2025-12-15T20:00:00Z","2025-12-15T15:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.7,"µg/m³","2025-12-15T21:00:00Z","2025-12-15T16:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6,"µg/m³","2025-12-15T22:00:00Z","2025-12-15T17:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",5.7,"µg/m³","2025-12-15T23:00:00Z","2025-12-15T18:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",6.2,"µg/m³","2025-12-16T00:00:00Z","2025-12-15T19:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.7,"µg/m³","2025-12-16T01:00:00Z","2025-12-15T20:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.6,"µg/m³","2025-12-16T02:00:00Z","2025-12-15T21:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.7,"µg/m³","2025-12-16T03:00:00Z","2025-12-15T22:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
